Code;Municipality;RegionType;Installations;Power
BU08450009;Sint-Michielsgestel;Buurt;11;77
WK084501;Sint-Michielsgestel;Wijk;175;857
BU08450100;Sint-Michielsgestel;Buurt;111;458
BU08450108;Sint-Michielsgestel;Buurt;33;209
BU08450109;Sint-Michielsgestel;Buurt;31;190
WK084502;Sint-Michielsgestel;Wijk;534;1977
BU08450200;Sint-Michielsgestel;Buurt;342;1067
BU08450201;Sint-Michielsgestel;Buurt;119;535
BU08450207;Sint-Michielsgestel;Buurt;36;200
BU08450208;Sint-Michielsgestel;Buurt;27;126
BU08450209;Sint-Michielsgestel;Buurt;10;49
WK084503;Sint-Michielsgestel;Wijk;536;2556
BU08450300;Sint-Michielsgestel;Buurt;261;1062
BU08450301;Sint-Michielsgestel;Buurt;19;163
BU08450302;Sint-Michielsgestel;Buurt;190;683
BU08450308;Sint-Michielsgestel;Buurt;6;39
BU08450309;Sint-Michielsgestel;Buurt;60;609
WK084504;Sint-Michielsgestel;Wijk;140;671
BU08450400;Sint-Michielsgestel;Buurt;88;347
BU08450408;Sint-Michielsgestel;Buurt;35;209
BU08450409;Sint-Michielsgestel;Buurt;17;115
GM1883;Sittard-Geleen;Gemeente;6484;23786
WK188300;Sittard-Geleen;Wijk;441;1295
BU18830001;Sittard-Geleen;Buurt;;
BU18830008;Sittard-Geleen;Buurt;;
WK188301;Sittard-Geleen;Wijk;710;3027
BU18830100;Sittard-Geleen;Buurt;;
BU18830101;Sittard-Geleen;Buurt;74;291
BU18830102;Sittard-Geleen;Buurt;318;1286
BU18830103;Sittard-Geleen;Buurt;253;1227
BU18830109;Sittard-Geleen;Buurt;;
WK188302;Sittard-Geleen;Wijk;1345;4644
BU18830200;Sittard-Geleen;Buurt;233;795
BU18830201;Sittard-Geleen;Buurt;173;624
BU18830202;Sittard-Geleen;Buurt;159;553
BU18830203;Sittard-Geleen;Buurt;83;271
BU18830204;Sittard-Geleen;Buurt;75;266
BU18830205;Sittard-Geleen;Buurt;619;2128
BU18830208;Sittard-Geleen;Buurt;;
BU18830209;Sittard-Geleen;Buurt;3;7
WK188303;Sittard-Geleen;Wijk;429;1638
BU18830300;Sittard-Geleen;Buurt;419;1577
BU18830301;Sittard-Geleen;Buurt;10;62
WK188304;Sittard-Geleen;Wijk;489;1954
BU18830400;Sittard-Geleen;Buurt;98;391
BU18830401;Sittard-Geleen;Buurt;258;976
BU18830402;Sittard-Geleen;Buurt;133;587
WK188305;Sittard-Geleen;Wijk;1780;6248
BU18830501;Sittard-Geleen;Buurt;146;550
BU18830502;Sittard-Geleen;Buurt;267;931
BU18830503;Sittard-Geleen;Buurt;533;1752
BU18830504;Sittard-Geleen;Buurt;248;950
BU18830505;Sittard-Geleen;Buurt;244;836
BU18830506;Sittard-Geleen;Buurt;342;1228
BU18830507;Sittard-Geleen;Buurt;;
WK188306;Sittard-Geleen;Wijk;805;2920
BU18830601;Sittard-Geleen;Buurt;85;316
BU18830602;Sittard-Geleen;Buurt;161;579
BU18830603;Sittard-Geleen;Buurt;221;730
BU18830604;Sittard-Geleen;Buurt;315;1168
BU18830606;Sittard-Geleen;Buurt;;
BU18830607;Sittard-Geleen;Buurt;;
BU18830609;Sittard-Geleen;Buurt;;
WK188307;Sittard-Geleen;Wijk;485;2059
BU18830700;Sittard-Geleen;Buurt;170;748
BU18830701;Sittard-Geleen;Buurt;69;270
BU18830702;Sittard-Geleen;Buurt;246;1041
GM0610;Sliedrecht;Gemeente;991;2983
WK061001;Sliedrecht;Wijk;292;946
BU06100101;Sliedrecht;Buurt;116;456
BU06100102;Sliedrecht;Buurt;;
BU06100103;Sliedrecht;Buurt;79;208
BU06100104;Sliedrecht;Buurt;13;36
BU06100105;Sliedrecht;Buurt;22;78
BU06100106;Sliedrecht;Buurt;38;92
BU06100107;Sliedrecht;Buurt;;
BU06100108;Sliedrecht;Buurt;16;51
BU06100109;Sliedrecht;Buurt;;
WK061002;Sliedrecht;Wijk;313;901
BU06100201;Sliedrecht;Buurt;25;138
BU06100202;Sliedrecht;Buurt;15;127
BU06100203;Sliedrecht;Buurt;6;12
BU06100204;Sliedrecht;Buurt;77;191
BU06100205;Sliedrecht;Buurt;;
BU06100206;Sliedrecht;Buurt;;
BU06100207;Sliedrecht;Buurt;29;72
BU06100208;Sliedrecht;Buurt;63;98
BU06100209;Sliedrecht;Buurt;22;97
BU06100210;Sliedrecht;Buurt;;
BU06100211;Sliedrecht;Buurt;72;162
WK061003;Sliedrecht;Wijk;377;1109
BU06100301;Sliedrecht;Buurt;34;146
BU06100302;Sliedrecht;Buurt;136;360
BU06100303;Sliedrecht;Buurt;47;110
BU06100304;Sliedrecht;Buurt;13;41
BU06100305;Sliedrecht;Buurt;119;356
BU06100306;Sliedrecht;Buurt;16;52
BU06100307;Sliedrecht;Buurt;12;43
WK061004;Sliedrecht;Wijk;9;27
BU06100401;Sliedrecht;Buurt;;
BU06100402;Sliedrecht;Buurt;;
BU06100403;Sliedrecht;Buurt;;
BU06100404;Sliedrecht;Buurt;5;15
BU06100405;Sliedrecht;Buurt;;
BU06100406;Sliedrecht;Buurt;;
GM1714;Sluis;Gemeente;2029;6642
WK171400;Sluis;Wijk;131;387
BU17140000;Sluis;Buurt;105;276
BU17140001;Sluis;Buurt;3;16
BU17140009;Sluis;Buurt;23;95
WK171401;Sluis;Wijk;32;83
BU17140100;Sluis;Buurt;26;68
BU17140109;Sluis;Buurt;6;15
WK171402;Sluis;Wijk;170;521
BU17140200;Sluis;Buurt;144;401
BU17140209;Sluis;Buurt;26;120
WK171403;Sluis;Wijk;65;259
BU17140300;Sluis;Buurt;44;151
BU17140309;Sluis;Buurt;21;108
WK171404;Sluis;Wijk;15;67
BU17140400;Sluis;Buurt;7;25
BU17140409;Sluis;Buurt;8;42
WK171405;Sluis;Wijk;491;1488
BU17140500;Sluis;Buurt;465;1329
BU17140509;Sluis;Buurt;26;159
WK171406;Sluis;Wijk;24;92
BU17140600;Sluis;Buurt;17;67
BU17140609;Sluis;Buurt;7;25
WK171407;Sluis;Wijk;84;270
BU17140700;Sluis;Buurt;62;158
BU17140701;Sluis;Buurt;10;66
BU17140709;Sluis;Buurt;12;47
WK171408;Sluis;Wijk;40;209
BU17140800;Sluis;Buurt;33;117
BU17140801;Sluis;Buurt;;
BU17140809;Sluis;Buurt;7;92
WK171409;Sluis;Wijk;95;315
BU17140900;Sluis;Buurt;70;176
BU17140909;Sluis;Buurt;25;138
WK171410;Sluis;Wijk;425;1278
BU17141000;Sluis;Buurt;364;1062
BU17141009;Sluis;Buurt;61;216
WK171411;Sluis;Wijk;91;294
BU17141100;Sluis;Buurt;60;162
BU17141101;Sluis;Buurt;14;56
BU17141108;Sluis;Buurt;5;22
BU17141109;Sluis;Buurt;12;55
WK171412;Sluis;Wijk;206;734
BU17141200;Sluis;Buurt;152;465
BU17141209;Sluis;Buurt;54;268
WK171413;Sluis;Wijk;110;380
BU17141300;Sluis;Buurt;98;327
BU17141309;Sluis;Buurt;12;53
WK171414;Sluis;Wijk;50;265
BU17141400;Sluis;Buurt;32;108
BU17141409;Sluis;Buurt;18;157
GM0090;Smallingerland;Gemeente;4054;14150
WK009000;Smallingerland;Wijk;3255;10630
BU00900001;Smallingerland;Buurt;26;94
BU00900002;Smallingerland;Buurt;256;726
BU00900003;Smallingerland;Buurt;253;914
BU00900004;Smallingerland;Buurt;427;1464
BU00900005;Smallingerland;Buurt;63;220
BU00900006;Smallingerland;Buurt;148;471
BU00900007;Smallingerland;Buurt;186;604
BU00900008;Smallingerland;Buurt;391;1206
BU00900009;Smallingerland;Buurt;256;793
BU00900010;Smallingerland;Buurt;348;874
BU00900011;Smallingerland;Buurt;3;22
BU00900012;Smallingerland;Buurt;176;664
BU00900013;Smallingerland;Buurt;238;719
BU00900014;Smallingerland;Buurt;132;497
BU00900015;Smallingerland;Buurt;215;821
BU00900016;Smallingerland;Buurt;;
BU00900017;Smallingerland;Buurt;67;233
BU00900018;Smallingerland;Buurt;70;307
WK009001;Smallingerland;Wijk;799;3520
BU00900120;Smallingerland;Buurt;132;617
BU00900121;Smallingerland;Buurt;92;419
BU00900122;Smallingerland;Buurt;42;183
BU00900123;Smallingerland;Buurt;73;296
BU00900124;Smallingerland;Buurt;7;24
BU00900125;Smallingerland;Buurt;155;559
BU00900126;Smallingerland;Buurt;83;439
BU00900127;Smallingerland;Buurt;;
BU00900128;Smallingerland;Buurt;16;84
BU00900129;Smallingerland;Buurt;;
BU00900130;Smallingerland;Buurt;130;528
BU00900131;Smallingerland;Buurt;42;232
BU00900132;Smallingerland;Buurt;21;97
GM0342;Soest;Gemeente;2416;8514
WK034201;Soest;Wijk;576;1915
BU03420101;Soest;Buurt;17;71
BU03420102;Soest;Buurt;302;921
BU03420103;Soest;Buurt;257;924
WK034202;Soest;Wijk;85;261
BU03420201;Soest;Buurt;85;261
WK034203;Soest;Wijk;176;581
BU03420301;Soest;Buurt;;
BU03420302;Soest;Buurt;;
BU03420303;Soest;Buurt;;
BU03420304;Soest;Buurt;168;543
WK034204;Soest;Wijk;267;1307
BU03420401;Soest;Buurt;14;60
BU03420402;Soest;Buurt;133;768
BU03420403;Soest;Buurt;97;384
BU03420404;Soest;Buurt;4;20
BU03420405;Soest;Buurt;19;75
WK034205;Soest;Wijk;141;443
BU03420501;Soest;Buurt;141;443
WK034206;Soest;Wijk;438;1310
BU03420601;Soest;Buurt;289;817
BU03420602;Soest;Buurt;9;41
BU03420604;Soest;Buurt;22;71
BU03420605;Soest;Buurt;72;245
BU03420606;Soest;Buurt;46;135
WK034207;Soest;Wijk;310;1095
BU03420701;Soest;Buurt;278;867
BU03420702;Soest;Buurt;8;81
BU03420703;Soest;Buurt;8;23
BU03420704;Soest;Buurt;4;35
BU03420705;Soest;Buurt;12;90
BU03420706;Soest;Buurt;;
WK034208;Soest;Wijk;423;1603
BU03420801;Soest;Buurt;15;38
BU03420802;Soest;Buurt;138;396
BU03420803;Soest;Buurt;17;80
BU03420804;Soest;Buurt;253;1088
GM0847;Someren;Gemeente;1617;7512
WK084700;Someren;Wijk;1019;4316
BU08470000;Someren;Buurt;952;3784
BU08470008;Someren;Buurt;31;242
BU08470009;Someren;Buurt;36;291
WK084701;Someren;Wijk;200;1009
BU08470100;Someren;Buurt;142;681
BU08470108;Someren;Buurt;38;183
BU08470109;Someren;Buurt;20;145
WK084702;Someren;Wijk;278;1460
BU08470200;Someren;Buurt;224;1043
BU08470208;Someren;Buurt;11;67
BU08470209;Someren;Buurt;43;350
WK084703;Someren;Wijk;;
BU08470300;Someren;Buurt;;
BU08470309;Someren;Buurt;40;341
WK084709;Someren;Wijk;;
BU08470909;Someren;Buurt;;
GM0848;Son en Breugel;Gemeente;1324;5246
WK084800;Son en Breugel;Wijk;1017;4113
BU08480000;Son en Breugel;Buurt;289;1184
BU08480001;Son en Breugel;Buurt;372;1485
BU08480002;Son en Breugel;Buurt;4;42
BU08480003;Son en Breugel;Buurt;109;503
BU08480009;Son en Breugel;Buurt;243;899
WK084801;Son en Breugel;Wijk;307;1133
BU08480100;Son en Breugel;Buurt;63;249
BU08480101;Son en Breugel;Buurt;232;796
BU08480109;Son en Breugel;Buurt;12;88
GM0037;Stadskanaal;Gemeente;1930;8467
WK003701;Stadskanaal;Wijk;1209;5282
BU00370100;Stadskanaal;Buurt;20;90
BU00370101;Stadskanaal;Buurt;5;16
BU00370102;Stadskanaal;Buurt;255;1492
BU00370103;Stadskanaal;Buurt;99;331
BU00370104;Stadskanaal;Buurt;53;169
BU00370105;Stadskanaal;Buurt;225;855
BU00370106;Stadskanaal;Buurt;15;58
BU00370107;Stadskanaal;Buurt;16;73
BU00370108;Stadskanaal;Buurt;133;525
BU00370109;Stadskanaal;Buurt;95;390
BU00370110;Stadskanaal;Buurt;89;368
BU00370111;Stadskanaal;Buurt;69;367
BU00370112;Stadskanaal;Buurt;135;549
WK003702;Stadskanaal;Wijk;358;1482
BU00370200;Stadskanaal;Buurt;181;723
BU00370201;Stadskanaal;Buurt;61;238
BU00370202;Stadskanaal;Buurt;65;308
BU00370203;Stadskanaal;Buurt;51;214
WK003703;Stadskanaal;Wijk;173;790
BU00370300;Stadskanaal;Buurt;96;383
BU00370301;Stadskanaal;Buurt;7;27
BU00370308;Stadskanaal;Buurt;23;123
BU00370309;Stadskanaal;Buurt;47;256
WK003704;Stadskanaal;Wijk;110;521
BU00370400;Stadskanaal;Buurt;64;273
BU00370401;Stadskanaal;Buurt;14;59
BU00370402;Stadskanaal;Buurt;20;83
BU00370409;Stadskanaal;Buurt;12;106
WK003705;Stadskanaal;Wijk;80;392
BU00370500;Stadskanaal;Buurt;57;273
BU00370509;Stadskanaal;Buurt;23;118
GM0180;Staphorst;Gemeente;1025;3648
WK018000;Staphorst;Wijk;552;1780
BU01800000;Staphorst;Buurt;11;61
BU01800001;Staphorst;Buurt;9;48
BU01800002;Staphorst;Buurt;21;116
BU01800003;Staphorst;Buurt;25;137
BU01800004;Staphorst;Buurt;3;16
BU01800005;Staphorst;Buurt;351;980
BU01800006;Staphorst;Buurt;101;301
BU01800007;Staphorst;Buurt;31;121
WK018001;Staphorst;Wijk;254;937
BU01800100;Staphorst;Buurt;146;457
BU01800101;Staphorst;Buurt;69;273
BU01800102;Staphorst;Buurt;39;206
WK018002;Staphorst;Wijk;4;18
BU01800206;Staphorst;Buurt;;
BU01800207;Staphorst;Buurt;;
BU01800208;Staphorst;Buurt;;
BU01800209;Staphorst;Buurt;;
WK018003;Staphorst;Wijk;34;182
BU01800305;Staphorst;Buurt;;
BU01800306;Staphorst;Buurt;6;27
BU01800307;Staphorst;Buurt;;
BU01800308;Staphorst;Buurt;5;25
BU01800309;Staphorst;Buurt;17;103
WK018004;Staphorst;Wijk;118;406
BU01800400;Staphorst;Buurt;92;282
BU01800409;Staphorst;Buurt;26;124
WK018005;Staphorst;Wijk;48;251
BU01800509;Staphorst;Buurt;48;251
WK018006;Staphorst;Wijk;10;49
BU01800609;Staphorst;Buurt;10;49
WK018007;Staphorst;Wijk;5;25
BU01800709;Staphorst;Buurt;5;25
GM0532;Stede Broec;Gemeente;2006;5591
WK053200;Stede Broec;Wijk;967;2734
BU05320000;Stede Broec;Buurt;402;1138
BU05320001;Stede Broec;Buurt;174;590
BU05320002;Stede Broec;Buurt;391;1005
WK053201;Stede Broec;Wijk;1039;2857
BU05320100;Stede Broec;Buurt;202;671
BU05320101;Stede Broec;Buurt;75;281
BU05320102;Stede Broec;Buurt;482;1129
BU05320103;Stede Broec;Buurt;280;776
GM0851;Steenbergen;Gemeente;1718;5713
WK085100;Steenbergen;Wijk;943;3191
BU08510000;Steenbergen;Buurt;268;841
BU08510001;Steenbergen;Buurt;110;385
BU08510002;Steenbergen;Buurt;289;971
BU08510003;Steenbergen;Buurt;202;669
BU08510004;Steenbergen;Buurt;;
BU08510007;Steenbergen;Buurt;;
BU08510008;Steenbergen;Buurt;30;123
BU08510009;Steenbergen;Buurt;36;173
WK085101;Steenbergen;Wijk;165;647
BU08510100;Steenbergen;Buurt;129;438
BU08510109;Steenbergen;Buurt;36;210
WK085102;Steenbergen;Wijk;35;136
BU08510200;Steenbergen;Buurt;27;83
BU08510209;Steenbergen;Buurt;8;53
WK085103;Steenbergen;Wijk;385;1065
BU08510300;Steenbergen;Buurt;361;927
BU08510301;Steenbergen;Buurt;6;21
BU08510308;Steenbergen;Buurt;4;34
BU08510309;Steenbergen;Buurt;14;84
WK085104;Steenbergen;Wijk;190;674
BU08510400;Steenbergen;Buurt;166;513
BU08510409;Steenbergen;Buurt;24;162
GM1708;Steenwijkerland;Gemeente;2899;10283
WK170800;Steenwijkerland;Wijk;1105;3400
BU17080001;Steenwijkerland;Buurt;17;72
BU17080002;Steenwijkerland;Buurt;115;327
BU17080003;Steenwijkerland;Buurt;33;82
BU17080004;Steenwijkerland;Buurt;43;123
BU17080005;Steenwijkerland;Buurt;67;238
BU17080006;Steenwijkerland;Buurt;72;223
BU17080007;Steenwijkerland;Buurt;3;11
BU17080008;Steenwijkerland;Buurt;156;463
BU17080009;Steenwijkerland;Buurt;156;477
BU17080010;Steenwijkerland;Buurt;;
BU17080011;Steenwijkerland;Buurt;259;821
BU17080012;Steenwijkerland;Buurt;81;246
BU17080014;Steenwijkerland;Buurt;;
BU17080028;Steenwijkerland;Buurt;;
BU17080029;Steenwijkerland;Buurt;99;295
BU17080030;Steenwijkerland;Buurt;;
WK170802;Steenwijkerland;Wijk;188;666
BU17080200;Steenwijkerland;Buurt;184;650
BU17080201;Steenwijkerland;Buurt;;
BU17080209;Steenwijkerland;Buurt;;
WK170803;Steenwijkerland;Wijk;23;87
BU17080300;Steenwijkerland;Buurt;;
BU17080309;Steenwijkerland;Buurt;;
WK170804;Steenwijkerland;Wijk;48;207
BU17080400;Steenwijkerland;Buurt;43;171
BU17080408;Steenwijkerland;Buurt;;
BU17080409;Steenwijkerland;Buurt;;
WK170805;Steenwijkerland;Wijk;18;108
BU17080500;Steenwijkerland;Buurt;;
BU17080501;Steenwijkerland;Buurt;11;82
BU17080509;Steenwijkerland;Buurt;;
WK170806;Steenwijkerland;Wijk;38;136
BU17080600;Steenwijkerland;Buurt;24;76
BU17080608;Steenwijkerland;Buurt;4;13
BU17080609;Steenwijkerland;Buurt;10;47
WK170807;Steenwijkerland;Wijk;262;897
BU17080700;Steenwijkerland;Buurt;243;826
BU17080701;Steenwijkerland;Buurt;7;22
BU17080702;Steenwijkerland;Buurt;4;21
BU17080709;Steenwijkerland;Buurt;8;29
WK170808;Steenwijkerland;Wijk;137;637
BU17080800;Steenwijkerland;Buurt;64;250
BU17080808;Steenwijkerland;Buurt;10;46
BU17080809;Steenwijkerland;Buurt;11;60
BU17080810;Steenwijkerland;Buurt;17;98
BU17080811;Steenwijkerland;Buurt;14;63
BU17080812;Steenwijkerland;Buurt;12;53
BU17080813;Steenwijkerland;Buurt;9;68
WK170810;Steenwijkerland;Wijk;21;67
BU17081000;Steenwijkerland;Buurt;17;51
BU17081001;Steenwijkerland;Buurt;4;16
WK170811;Steenwijkerland;Wijk;85;350
BU17081100;Steenwijkerland;Buurt;54;220
BU17081102;Steenwijkerland;Buurt;;
BU17081103;Steenwijkerland;Buurt;6;32
BU17081104;Steenwijkerland;Buurt;;
BU17081105;Steenwijkerland;Buurt;15;55
BU17081106;Steenwijkerland;Buurt;;
BU17081107;Steenwijkerland;Buurt;;
BU17081108;Steenwijkerland;Buurt;3;9
WK170816;Steenwijkerland;Wijk;49;184
BU17081600;Steenwijkerland;Buurt;42;134
BU17081601;Steenwijkerland;Buurt;;
BU17081608;Steenwijkerland;Buurt;;
BU17081609;Steenwijkerland;Buurt;;
WK170817;Steenwijkerland;Wijk;126;537
BU17081700;Steenwijkerland;Buurt;;
